id,text,party,country,region,from_user_realname,ground_truth,country_code,firstname,gender,genderprob
ideology_tweets_1963,"🏘️Discounts for local first time buyers
🏡Longer term fixed rate mortgages
🏠Beautiful, high-quality, eco-friendly homes
🏘️Extension of Help to Buy scheme to 2023
🏡Better deal for renters
🏠Reforms to unfair leasehold arrangements

🇬🇧#ConservativeManifesto📘",Conservative,UK,,Robert Jenrick,right,GB,Robert Jenrick,male,1.0
ideology_tweets_1964,"?Ich bin ein Fan vom #Zukunftsteam: Familien zuerst!, faire (Bildungs-)Chancen, Turbo für Klimaschutz &amp; technologischen Fortschritt, Kompetenz für innere &amp; äußere Sicherheit, ?für Künstler/innen, Digitalisierung ?, Stadt&amp;Land ?. Gute Wahl, @ArminLaschet??",CDU,GERMANY,,Katja Leikert,right,DE,Katja Leikert,female,0.99
ideology_tweets_1965,"“I dag flagede Danmark på halv indtil 12.00 for de 16 danskere, der mistede livet den 9. april 1940. Dem mindes vi i dag. Vigtig anledning til at huske at EU er et fredsprojekt, der blev skabt på ryggen af to verdenskrige” #dkpol #eudk",The Liberal Party,DENMARK,,Søren Gade,right,DK,Søren Gade,male,1.0
ideology_tweets_1966,"Forestil jer en valgkamp, hvor Venstre havde fremlagt en økonomisk plan og Socialdemokratiet ikke havde. Hvordan mon pressen og #dkmedier havde reageret? #dkpol",The Social Democratic Party,DENMARK,,Peter Hummelgaard,left,DK,Peter Hummelgaard,male,1.0
ideology_tweets_1967,Happy 15th birthday to Lyttelton market!  It's always a great place to shop and catch up with friends.  Unbelievable that 15 years have gone since the first market.  Thanks to organisers and stall holders who make it so fantastic!,Labour Party,NZ,Port Hills,Ruth Dyson,left,NZ,Ruth Dyson,female,1.0
ideology_tweets_1968,Watch below to learn how Canada’s Recovery Plan will provide immediate relief for Canadians as cost of living is on the rise ?,Conservative,CANADA,Alberta,James Cumming,right,CA,James Cumming,male,1.0
ideology_tweets_1969,Viktiga besked från moderaterna om anhöriginvandring. Vi vill ha ett försörjningskrav på riktigt. Bra och tydlig artikel av @JohanForssell och @TobiasBillstrom,Moderates,SWEDEN,,Jan Ericson,right,SE,Jan Ericson,male,0.98
ideology_tweets_1970,Congratulations @Matt_KeanMP on your appointment as NSW Minister for Energy &amp; Environment - you will make a big contribution in this vital portfolio,Liberal Party of Australia,AUSTRALIA,"Bradfield, New South Wales",Paul Fletcher,right,AU,Paul Fletcher,male,1.0
ideology_tweets_1971,"Retweeted Reşat Petek (@ResatPetek):

@TC_Basbakan’ımız Sayın Binali Yıldırım: “AK Parti'nin sözü senettir, söz ağızdan çıkınca yapılır. Her emeklimize net 1.000 TL bayram ikramiyesi verilecek.”",AKP,TURKEY,BURDUR,Reşat Petek,right,TR,Reşat Petek,male,0.99
ideology_tweets_1972,"I want a better environment to hand down to the next generation. Clean air to breath, fresh water to drink and healthy land to grow and build on. Check out @erinotoole 's video @CPC_HQ has a plan to secure the environment for your grandchildren's kids!",Conservative,CANADA,Saskatchewan,"Corey Tochor, MP",right,CA,"Corey Tochor,",male,0.98
ideology_tweets_1973,Regeringen vill utreda möjligheten för en äldrelag. En äldrelag skulle kunna öka fokuset på äldreomsorgen och lyfta rättigheterna för de två miljoner äldre som lever i Sverige.,Social Democrats,SWEDEN,,Lena Hallengren,left,SE,Lena Hallengren,female,1.0
ideology_tweets_1974,"Wie groß muss die Angst vor dem Machtverlust sein, wenn du bereit bist, mit offenkundig rechtswidrigen Mitteln die Glaubwürdigkeit unseres Rechtsstaats zu untergraben? Liebe Union, warum nicht lieber streiten um Mindestlohn, Klimaschutz, Europa, Rente, Bildung etc.?  #CDUgate",SPD,GERMANY,,Michael Roth MdB ??,left,DE,Michael Roth MdB,male,1.0
ideology_tweets_1975,"Congratulations, Premier-Designate @TimHoustonNS on your win last night, and a heartfelt thank you to Premier @IainTRankin and all of the @LiberalPartyNS candidates who stepped up ready to serve our province.
#nselxn41",Liberal,CANADA,Nova Scotia,Bernadette Jordan,left,CA,Bernadette Jordan,female,1.0
ideology_tweets_1976,"#KılıçdaroğluNeSöyledi: “Muharrem İnce Cumhurbaşkanı olduğunda, Ortadoğu Barış ve İşbirliği Teşkilatı kurulması için önemli bir adım atacak. Suriye, İran ve Irak’ı ziyaret edecek.”",CHP,TURKEY,İSTANBUL,Av.Mahmut TANAL,left,TR,Mahmut TANAL,male,0.98
ideology_tweets_1977,"Heute hat Manfred Wörner, der ehemalige Generalsekretär der @NATO Geburtstag. Er hat mal gesagt: ""Die @bundeswehrInfo ist nicht dazu da, Fehler, die die Gesellschaft gemacht hat, dann zu reparieren."" #tempusfugit",CDU,GERMANY,,Dr. Peter Tauber,right,DE,Peter Tauber,male,1.0
ideology_tweets_1978,"To Sikhs in Warwick &amp; Leamington celebrating the 550th birthday of Guru Nanak Dev Ji, happy #Gurpurab",Labour,UK,,Matt Western,left,GB,Matt Western,male,1.0
ideology_tweets_1979,Let’s #GetBrexitDone. Been out today in Tamworth and Fazeley (cold and damp) and that was the very clear message. #VoteConservative,Conservative,UK,,Christopher Pincher,right,GB,Christopher Pincher,male,1.0
ideology_tweets_1980,A Shorten Labor Government will ensure the people of Northern Tasmania have better access to mental health services by building a new mental health hub and 25 bed acute mental health unit within the Launceston Health Precinct. #auspol #politas #fairgo,Australian Labor Party,AUSTRALIA,Tasmania,Helen Polley,left,AU,Helen Polley,female,1.0
ideology_tweets_1981,"En skræmmende ting ved Møller-rapporten &amp; Trump: At denne bevægelse, der hævder at stå vagt om Fædrelandet, kollaborerer med Rusland for at vinde magten. Politik står over nationalt fællesskab. Det er vederstyggeligt. Men er det enestående?",The Liberal Party,DENMARK,,Søren Pind,right,DK,Søren Pind,male,1.0
ideology_tweets_1982,"Great to see the reporting on people masking up when they go out. Everyone (12 years and older) from today on public transport &amp; planes, grabbing a taxi, will need to wear a face covering.",Labour Party,NZ,List,Marja Lubeck,left,NZ,Marja Lubeck,female,1.0
ideology_tweets_1983,"Stå nu fast på det brede politiske flertal der er på udlændingeområdet, Løkke, med den brede alliance der er skabt gennem de seneste år med @Spolitik , DF, V og K - appellerer Mette Frederiksen til i #ftlive",The Social Democratic Party,DENMARK,,Astrid Krag,left,DK,Astrid Krag,female,1.0
ideology_tweets_1984,"Det er så den racismedømtes svar til en politimand. Respekt til @ClausOxfeldt og alle de politifolk der passer på at denne højreekstremist kan rende rundt med sine freakshows og håne og anklage alle, der ikke deler hans ekstreme tanker.  #dkpol #BrugStemmen",The Social Democratic Party,DENMARK,,Yildiz Akdogan,left,DK,Yildiz Akdogan,female,0.89
ideology_tweets_1985,Nu följer även Länsstyrelsen VästraGötaland efter många fler länsstyrelser som går upp i stabsläge p g a torkan.,Moderates,SWEDEN,,Cecilia Widegren,right,SE,Cecilia Widegren,female,1.0
ideology_tweets_1986,"Løkke kommer ikke rigtigt godt omkring det med @venstredk manglende økonomiske plan. ‘Vi har en økonomisk politik, og det er den vi fører’ 🤔🤔🤔 - mon han her mener den politik han havde før eller efter han udskrev valget? Der er en pæn portion mia til forskel! #dkpol #fv19",The Social Democratic Party,DENMARK,,Astrid Krag,left,DK,Astrid Krag,female,1.0
ideology_tweets_1987,I fully agree. Novavax showed stunning effectiveness and is not in market. What a waste. The vaccine is badly needed in poorer countries.,SPD,GERMANY,,Karl Lauterbach,left,DE,Karl Lauterbach,male,0.99
ideology_tweets_1988,Reaktioner fra de sekulære tyrkere mod Regimets disrespekt for demokratiet ved at kræve et omvalg af Istanbul-valget. Bringer associationer til Gezi-tiden #dkpol #dkmedier,The Social Democratic Party,DENMARK,,Yildiz Akdogan,left,DK,Yildiz Akdogan,female,0.89
ideology_tweets_1989,"Labor will act on climate change, protect the environment &amp; hand on a better deal for the next generation. The chaotic Liberals only care about themselves &amp; handing on a better deal for the top end of town. #politas #auspol #AUSVote19",Australian Labor Party,AUSTRALIA,Tasmania,Helen Polley,left,AU,Helen Polley,female,1.0
ideology_tweets_1990,Hat der Vizekanzler vollkommen frei von Wahlkampf gesprochen? Ein Bundeskanzler ist doch kein politisches Neutrum!,CDU,GERMANY,,Dr. Michael Meister,right,DE,Michael Meister,male,1.0
ideology_tweets_1991,"Cumhurbaşkanımız ve Genel Başkanımız Sn @RT_Erdogan :”Şanlı Bayrağımızı, dünyanın her köşesinde dalgalandırabilmek için, Türkiye’nin çevresindeki bütün havzalarda etkin, sonuç alıcı ve vicdani bir dış politika takip etmek için gece gündüz çalışacağız. #VakitTürkiyeVakti",AKP,TURKEY,BURSA,Emine Yavuz Gözgeç,right,TR,Emine Yavuz Gözgeç,female,0.98
ideology_tweets_1992,I condemn the heinous attacks on churches and hotels in Sri Lanka. Our thoughts are with the families and friends of the victims and with the people of Sri Lanka.,The Liberal Party,DENMARK,,Lars Løkke Rasmussen,right,DK,Lars Løkke Rasmussen,male,1.0
ideology_tweets_1993,"En SV-regering - eller en VS-regering - er ikke et dårligt svar på tidens udfordring. Forstår godt de radikale. Hvad om valgkampen blev en åben kamp mellem V &amp; S om, at den der blev størst også ledte regeringen? Jeg er ikke i det scenarie sikker på, V ville blive mindst",The Liberal Party,DENMARK,,Søren Pind,right,DK,Søren Pind,male,1.0
ideology_tweets_1994,"?British Columbia: Wildfires are continuing to threaten communities across the province. In response to a request for assistance, we are sending up to 350 @CanadianForces members to help the @BCGovFireInfo extinguish hot spots on contained fires and monitor the situation.",Liberal,CANADA,British Columbia,Harjit Sajjan,left,CA,Harjit Sajjan,male,0.65
ideology_tweets_1995,"This attempt to paint the $11 million extravagant cash grant to a private ""green school"" as nothing to do with education and instead dress it up as an alleged ""shovel ready"" building is comical and should be seen for the sophistry that it is",National Party,NZ,Hutt South,Christopher Bishop,right,NZ,Christopher Bishop,male,1.0
ideology_tweets_1996,Mette F: ‘Det er ikke økonomisk ansvarligt at spare på uddannelse. For så investerer man ikke i næste generation.’ #dkpol #2025plan,The Social Democratic Party,DENMARK,,Rosenkrantz-Theil,left,DK,Rosenkrantz-Theil,,
ideology_tweets_1997,The Environment Minister just took a question about a policy she announced in her portfolio in last night’s budget on notice. #qt,Australian Labor Party,AUSTRALIA,"Gellibrand, Victoria",Tim Watts MP,left,AU,Tim Watts,male,1.0
ideology_tweets_1998,"""Jeg er kun en lille ting, og min person vil meget snart være glemt, men den idé, det liv, den inspiration, der fyldte mig, vil leve videre,"" skrev 21-årige frihedskæmper Kim Malthe-Bruun til sin mor forud for henrettelse. Tak til dig og de 111 andre - I er ikke glemt. #dkpol",The Liberal Party,DENMARK,,Søren Gade,right,DK,Søren Gade,male,1.0
ideology_tweets_1999,"This isn't tongue-in-cheek humour.
This isn't clever, edgy wit. 
This isn't satire.

It's a cynical, pathetic decision to weaponise #misogyny and #Islamophobia. These aren't even dog-whistles any more. It's just the monetisation of hatred.",Labour,UK,,Yasmin Qureshi MP,left,GB,Yasmin Qureshi,female,1.0
ideology_tweets_2000,"Stuff Leaders Debate #factcheck. “The freshwater regulations that Judith Collins claims were “rushed through” were formally proposed more than a year ago and received 17,500 submissions.”",Labour Party,NZ,List,Marja Lubeck,left,NZ,Marja Lubeck,female,1.0
ideology_tweets_2001,Congratulations Team Canada on your hard-fought win last night at the Women's World Hockey Championship!,Conservative,CANADA,Ontario,Erin O'Toole,right,CA,Erin O'Toole,female,1.0
ideology_tweets_2002,"1)Meleklerin her türlü iş için indiği,tan yeri ağarıncaya kadar esenliğin olduğu,Kur’an’ın Peygamberimize ilk vahyedildiği gece ve bin aydan daha hayırlı olan Mübarek Kadir Gecenizi tebrik ediyor;yaptığınız ve yapacağınız ibadetlerin ve duaların kabulünün Allah’tan niyaz ederim.",AKP,TURKEY,YOZGAT,Bekir  Bozdağ,right,TR,Bekir  Bozdağ,male,0.98
ideology_tweets_2003,"#KılıçdaroğluNeSöyledi “Biz 15 Temmuz darbe girişimine karşı nasıl kararlı tavır aldıysak, 20 Temmuz Sivil Darbesine karşı da aynı tavrı alacağız.”",CHP,TURKEY,MUĞLA,Nurettin Demir,left,TR,Nurettin Demir,male,0.99
ideology_tweets_2004,"Så ved vi da, hvor vi har #nyeborgerlige Hun kan ikke svare klart på, om hun foretrækker Venstre frem for Stram Kurs !",The Liberal Party,DENMARK,,Jan E. Jørgensen,right,DK,Jan E. Jørgensen,male,0.98
ideology_tweets_2005,In the Great Hall at Parl’t House where @JoshFrydenberg is delivering the traditional Treasurer’s post budget address to the National Press Club,Liberal Party of Australia,AUSTRALIA,"Bradfield, New South Wales",Paul Fletcher,right,AU,Paul Fletcher,male,1.0
ideology_tweets_2006,"#KılıçdaroğluNeSöyledi: ""2002’de terör yoktu, eğitim politikası düzelmişti, toplum kutuplaşmamıştı.Etnik kimlik üzerinden yapılan siyasetin kime yararı var? Etnik kimlik, inanç, sosyal yaşam üzerinden siyaseti bunlar getirdiler. Komşumuzun kimliğini,inancını sorgular hale geldik""",CHP,TURKEY,GAZİANTEP,Mehmet Gökdağ,left,TR,Mehmet Gökdağ,male,0.99
ideology_tweets_2007,"Pres. Trump has been clear that he wanted Justice Barrett on the Court to help him in election challenges. Democrats asked Justice Barrett at her hearing to commit to recuse herself from cases involving the ongoing election, and she refused. This left a cloud over her nomination.",Democrat,US,IL,Senator Dick Durbin,left,US,Dick Durbin,male,1.0
ideology_tweets_2008,".@billshortenmp &amp; @Bowenchris have a 3 point plan for wages: 
1. Strong arm the independent Fair Work Commission.
2. Taxpayer subsidies for private sector wages to boost union membership.
3. $387B in higher taxes to pay for it.

Record high taxes will lead to a weaker economy.",Liberal Party of Australia,AUSTRALIA,"Kooyong, Victoria",Josh Frydenberg,right,AU,Josh Frydenberg,male,1.0
ideology_tweets_2009,More of the same . Six years of looking after the top end while breaking our social compact. #auspol #Election2019,Australian Labor Party,AUSTRALIA,"Lalor, Victoria",Joanne Ryan MP,left,AU,Joanne Ryan,female,1.0
ideology_tweets_2010,"The House Democrats’ CR imperils the farmers &amp; ranchers who toil to feed and clothe Americans and people around the world. They must fix this legislation, which blatantly excludes funding for critical 2018 Farm Bill programs that directly benefit Rural America.",Republican,US,MS,U.S. Senator Cindy Hyde-Smith,right,US,Cindy Hyde-Smith,female,1.0
ideology_tweets_2011,"Nej, der var ikke styr på økonomien Mette. Økonomien var kørt helt til kanten. Derfor måtte vi rydde op og tage ansvar. #dkpol #fv19",The Liberal Party,DENMARK,,Britt Bager,right,DK,Britt Bager,female,0.98
ideology_tweets_2012,S fyrede 11.000 offentligt ansatte sidst de havde regeringsansvaret. Under V-ledet regering er der kommet flere penge til velfærden på sygehusene og i kommunerne. Så måske S skulle starte med at pege fingre af sig selv inden de kører skræmmekampagne om V #dkpol,The Liberal Party,DENMARK,,Sophie Løhde,right,DK,Sophie Løhde,female,0.99
