id,ground_truth,text,round,batch,sent_id,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,disagree,agree,neutral,guid,av_rating
stance_climate_1262,agree,"Even modest changes in suicide rates due to climate change could [ lead to ] large changes in the associated global health burden, particularly in wealthier countries where current suicide rates are relatively high.",1,3,t26,agrees,neutral,agrees,agrees,neutral,neutral,neutral,agrees,0.0039569533217584,0.6414077120542183,0.3546353346240232,1_3_t26,0.5
stance_climate_1263,neutral,"The earth’s cattle population actually produces more carbon dioxide than automobiles, planes, and all other forms of transport combined.",1,1,t21,agrees,neutral,disagrees,neutral,neutral,disagrees,neutral,neutral,0.0515138214170903,0.0175765913769914,0.9309095872059182,1_1_t21,-0.125
stance_climate_1264,agree,"The effects of climate change are accelerating, particularly in the Arctic region and on mountain glaciers that impact critical watersheds.",2,4,t31,agrees,agrees,agrees,agrees,agrees,agrees,neutral,agrees,0.0009030203042657,0.997901757306072,0.0011952223896622,2_4_t31,0.875
stance_climate_1265,neutral,"Representative Markey wants to subpoena the EPA for its failure to turn over documents related to global warming, including the EPA 's draft proposal to regulate greenhouse gas emissions.",4,3,t40,neutral,neutral,agrees,agrees,neutral,agrees,neutral,neutral,0.0015705319034433,0.005256559758768,0.9931729083377888,4_3_t40,0.375
stance_climate_1266,agree,Scientists see no end to the way man-made climate change keeps shattering records.,5,3,t5,disagrees,agrees,agrees,agrees,agrees,neutral,agrees,agrees,0.0018526361518533,0.990673974943992,0.0074733889041544,5_3_t5,0.625
stance_climate_1267,agree,The world failed to reduce carbon emissions in recent years and is on pace for catastrophic damage from climate change.,5,4,t45,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0009712460436901,0.9981530350625294,0.0008757188937805,5_4_t45,1.0
stance_climate_1268,agree,Humanity is about to cause an equal or greater rise in sea level.,1,5,t17,neutral,neutral,agrees,agrees,agrees,agrees,agrees,agrees,0.0018080041141266,0.9553366295859028,0.0428553662999704,1_5_t17,0.75
stance_climate_1269,disagree,The rate of sea level rise is not accelerating and may even be decelerating.,3,2,t33,disagrees,disagrees,neutral,disagrees,neutral,disagrees,disagrees,disagrees,0.9525033699490278,0.002159090116825,0.045337539934147,3_2_t33,-0.75
stance_climate_1270,disagree,There is a rush to judgment that every time something happens it’s because of global warming.,3,0,t2,neutral,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,neutral,0.7584832534709497,0.0048177548692071,0.2366989916598431,3_0_t2,-0.625
stance_climate_1271,agree,All fossil fuel use needs to be regulated to reduce global warming.,1,3,t6,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0006824368637608,0.9986944267040906,0.0006231364321486,1_3_t6,1.0
stance_climate_1272,agree,Climate change has the potential to set back global health.,1,2,t16,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0006369258756478,0.9989538283361066,0.0004092457882455,1_2_t16,1.0
stance_climate_1273,neutral,Greenhouse gas emissions decreased during Trump's first year in office.,5,2,t27,disagrees,neutral,neutral,disagrees,neutral,disagrees,neutral,neutral,0.1706325848423159,0.0020699023181224,0.8272975128395617,5_2_t27,-0.375
stance_climate_1274,agree,"The impact of weather patterns on global ecosystems will increase the annual human-caused rise in CO2 concentration by 10 %, with emissions from the Australian fires accounting for one-fifth of that increase.",5,3,t41,agrees,neutral,neutral,agrees,agrees,agrees,agrees,neutral,0.0033367514865717,0.6334595386886018,0.3632037098248264,5_3_t41,0.625
stance_climate_1275,neutral,"In addition, our oceans absorb about 25 % of the carbon dioxide.",2,4,t28,neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0012662013928528,0.0022292728292858,0.9965045257778614,2_4_t28,0.125
stance_climate_1277,agree,Seas in the region could rise five to six feet by 2100.,4,3,t7,neutral,agrees,agrees,neutral,agrees,neutral,agrees,agrees,0.0034436827523371,0.9287575492351016,0.0677987680125613,4_3_t7,0.625
stance_climate_1279,disagree,Global warming is not a crisis.,1,4,t5,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,0.9968271534859277,0.0011768613106898,0.0019959852033825,1_4_t5,-0.875
stance_climate_1280,neutral,Glaciers are melting at a pace unprecedented in modern times During his Alaska trip.,1,7,t14,neutral,neutral,neutral,agrees,neutral,neutral,agrees,neutral,0.0023361699662734,0.0793420490054361,0.9183217810282904,1_7_t14,0.25
stance_climate_1281,neutral,"To be sure, the American greens have greater ambitions than just taxing carbon â like Macron.",4,2,t17,neutral,neutral,neutral,neutral,disagrees,neutral,agrees,neutral,0.0423252029752642,0.0156889638307291,0.9419858331940064,4_2_t17,0.0
stance_climate_1282,agree,Our burning of fossil fuels is increasing the CO2 to dangerous levels and we are facing a catastrophic cooling that would destroy the planet unless governments acted.,2,2,t21,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0007771180347713,0.998269620474888,0.0009532614903406,2_2_t21,1.0
stance_climate_1283,neutral,"Averaged over the period, sea-surface temperatures in the eastern equatorial Pacific are cooler than normal.",4,4,t1,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,neutral,0.0427727975189008,0.0031251865216884,0.9541020159594106,4_4_t1,-0.125
stance_climate_1284,neutral,The reduction of fossil-fuel emissions look more feasible.,3,1,t36,agrees,neutral,neutral,neutral,agrees,disagrees,neutral,neutral,0.0041695899063595,0.0363993289560183,0.959431081137622,3_1_t36,0.125
stance_climate_1285,neutral,Reducing food waste from 20 to 50 percent globally could save $120 billion to $300 billion a year by 2030.,4,2,t41,neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0015902662266113,0.0089836411561234,0.9894260926172652,4_2_t41,0.125
stance_climate_1286,neutral,Climate change drove some Neanderthals to cannibalism.,5,7,t23,neutral,agrees,neutral,agrees,neutral,neutral,neutral,agrees,0.0019752858425681,0.0072060721207003,0.9908186420367314,5_7_t23,0.375
stance_climate_1287,agree,"Carbon pollution is like putting the Earth on an escalator of rising temperatures, with natural variation such as El Nino or the cooling effect of volcanoes like hopping up or down a step or two on that escalator.",1,2,t5,agrees,agrees,agrees,agrees,agrees,agrees,agrees,neutral,0.0015405549618925,0.9905866699987148,0.0078727750393924,1_2_t5,0.875
stance_climate_1288,neutral,The Obama administrationâs efforts to use the Clean Air Act to fight global warming could withstand legal challenges.,4,6,t31,agrees,neutral,neutral,disagrees,neutral,neutral,neutral,agrees,0.0048774466478887,0.1481500698723543,0.8469724834797571,4_6_t31,0.125
stance_climate_1289,disagree,There is next to no scientific evidence anywhere to back up their doomsday predictions of catastrophic man-made global warming.,3,0,t28,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9982264013436376,0.0010745775702548,0.0006990210861074,3_0_t28,-1.0
stance_climate_1290,neutral,Released enough greenhouse gases into the atmosphere to prevent another global cool down.,4,6,t4,neutral,agrees,neutral,neutral,neutral,neutral,neutral,agrees,0.0023141628271109,0.055079088996659,0.94260674817623,4_6_t4,0.25
stance_climate_1292,neutral,A clear switch away from fossil fuels is now on the cards.,1,2,t10,neutral,neutral,agrees,agrees,neutral,neutral,neutral,neutral,0.0026834805892495,0.0376628415505745,0.959653677860176,1_2_t10,0.25
stance_climate_1293,agree,It is more certain than ever that humans are causing global warming.,2,5,t20,agrees,disagrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0019200559677768,0.9975297429187522,0.000550201113471,2_5_t20,0.75
stance_climate_1294,neutral,"Although the data series started in 1958 has always shown CO2 concentrations increasing year-on-year, driven by fossil fuel burning and deforestation, the rate of rise has not been perfectly even.",5,9,t45,neutral,disagrees,neutral,disagrees,agrees,agrees,neutral,neutral,0.0736120644042752,0.2424694089779063,0.6839185266178186,5_9_t45,0.0
stance_climate_1295,agree,"The possibility that a collapse of the West Antarctic ice sheet, believed to be especially vulnerable to a warming ocean, would greatly increase the rate of sea level rise.",4,6,t39,agrees,agrees,neutral,agrees,neutral,agrees,agrees,agrees,0.0039349610473756,0.6915228455827702,0.3045421933698541,4_6_t39,0.75
stance_climate_1296,agree,Since then weâve watched the summer Arctic disappear and the ocean turn steadily acidic.,4,0,t14,agrees,neutral,agrees,agrees,agrees,agrees,agrees,neutral,0.0023603424789167,0.9790679809013187,0.0185716766197642,4_0_t14,0.75
stance_climate_1297,neutral,Carbon dioxide and oxygen are about the same size and have similar chemical characteristics.,3,3,t10,neutral,neutral,neutral,neutral,agrees,neutral,neutral,neutral,0.0007420227427906,0.0012666514660262,0.9979913257911832,3_3_t10,0.125
stance_climate_1298,disagree,"Science doesn't know how bad the greenhouse effect is ""and that global warming is"" enmeshed in scientific uncertainty.",4,2,t12,neutral,neutral,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,0.8202261449849937,0.003592178424694,0.1761816765903122,4_2_t12,-0.625
stance_climate_1299,neutral,Teenage climate activist Greta Thunberg is TIME's 2019 Person of the Year.,5,6,t6,neutral,agrees,neutral,agrees,neutral,neutral,agrees,neutral,0.0019637643002106,0.0299548730665645,0.9680813626332248,5_6_t6,0.375
stance_climate_1300,neutral,Temperatures are forecast to be more than 20 degrees below normal for large portions of the Midwest.,5,6,t27,neutral,agrees,neutral,disagrees,neutral,agrees,neutral,neutral,0.0033436091356258,0.0108788102617284,0.9857775806026458,5_6_t27,0.125
stance_climate_1301,agree,Climate change and receding Arctic ice is forcing wild animals out of their traditional hunting grounds.,5,5,t3,agrees,agrees,neutral,agrees,agrees,agrees,neutral,agrees,0.0031236386051941,0.9340622021209106,0.0628141592738952,5_5_t3,0.75
stance_climate_1303,neutral,There is a pause in global climate change between the years 1995 and 2010.,3,4,t35,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008484415157758,0.001160498195819,0.9979910602884052,3_4_t35,0.0
stance_climate_1304,disagree,I’ve heard Al Gore talk about global warming so much that I’m starting to think that his mouth is the leading source of all that supposedly deadly carbon dioxide.,2,1,t0,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9789941606010636,0.0018575614410252,0.0191482779579112,2_1_t0,-0.875
stance_climate_1305,neutral,Global trade merely outsourced U.S. emissions.,1,6,t7,disagrees,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0120220413794398,0.0324105273795263,0.9555674312410338,1_6_t7,0.0
stance_climate_1306,disagree,Climate change is not a true crisis.,5,2,t7,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9990194936240664,0.0003878041045208,0.0005927022714126,5_2_t7,-1.0
stance_climate_1307,neutral,The 1997-1998 El Niño broke global temperature records in back-to-back years at the time.,1,7,t5,neutral,neutral,neutral,agrees,neutral,neutral,agrees,neutral,0.0023621914510535,0.0772699622652327,0.9203678462837136,1_7_t5,0.25
stance_climate_1308,neutral,"The great ice sheets are sensitive to small changes in the earthâs average temperature, caused by wobbles in its orbit around the sun.",4,2,t15,neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0014959430066768,0.0084990293080089,0.9900050276853144,4_2_t15,0.125
stance_climate_1309,disagree,"There is no statistical evidence that global warming is intensifying hurricanes, floods, droughts and suchlike natural disasters, or making them more frequent.",5,6,t13,disagrees,agrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9988824023099268,0.000562025485055,0.0005555722050181,5_6_t13,-0.75
stance_climate_1310,neutral,"Sea surface temperatures in the region rise, producing an increase in average atmospheric moisture content.",2,7,t28,neutral,agrees,neutral,neutral,neutral,neutral,neutral,neutral,0.0009927234272273,0.0083206262651189,0.9906866503076536,2_7_t28,0.125
stance_climate_1311,neutral,Carbon emissions are growing exponentially.,1,7,t15,neutral,agrees,agrees,agrees,neutral,neutral,neutral,neutral,0.003377438585399,0.3624027838009424,0.6342197776136586,1_7_t15,0.375
stance_climate_1312,neutral,"As climate change continues to affect our economy, it is critical to understand your bank 's adaptation and mitigation strategies.",5,6,t32,neutral,agrees,neutral,disagrees,agrees,agrees,neutral,neutral,0.0046677135391027,0.0313781259776368,0.9639541604832604,5_6_t32,0.25
stance_climate_1313,agree,"Hiring a White House ""climate change czar"" would be a good idea.",5,9,t6,agrees,disagrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0015481657525341,0.9973756609370592,0.0010761733104065,5_9_t6,0.75
stance_climate_1314,agree,Human activity has increased carbon dioxide emissions and affected the climate.,1,2,t29,agrees,neutral,agrees,disagrees,agrees,agrees,agrees,neutral,0.0049439495640134,0.9559328089461384,0.0391232414898483,1_2_t29,0.5
stance_climate_1315,disagree,Ms. Thunberg has been incredibly misled about the health implications of rising temperatures.,5,0,t0,disagrees,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,0.9784794868502544,0.001916415357376,0.0196040977923694,5_0_t0,-0.875
stance_climate_1316,agree,Global warming is mainly caused by human activity.,1,0,t9,agrees,agrees,agrees,agrees,neutral,agrees,agrees,neutral,0.0025484994839782,0.8639366695524816,0.1335148309635399,1_0_t9,0.75
stance_climate_1317,agree,It simply isn't enough given the rate at which the earth is warming and forests are being decimated by wildfires.,5,1,t6,agrees,agrees,agrees,agrees,neutral,disagrees,agrees,agrees,0.0118982570568851,0.9638054029983024,0.0242963399448124,5_1_t6,0.625
stance_climate_1318,agree,Man-made climate change is becoming impossible to deny.,5,6,t25,agrees,disagrees,agrees,disagrees,agrees,agrees,agrees,agrees,0.0036250527282637,0.9949852148377306,0.0013897324340056,5_6_t25,0.5
stance_climate_1319,neutral,It would be wonderful in global warming if everything just kept pace with the gradual rise in CO2.,2,2,t23,neutral,neutral,neutral,agrees,neutral,neutral,neutral,agrees,0.0032817330010496,0.1454559888200718,0.8512622781788786,2_2_t23,0.25
