id,ground_truth,text
hatespeech_explicit_3937,not hate,rich lowry : trump is a populist  not a conservative via #cuckservative #taxcuts #belabor #plutocracy
hatespeech_explicit_3938,not hate,that's weird  most countries were white nationalist back then and they didn't all kill 6 gorillion .
hatespeech_explicit_3939,not hate,ironic that just hrs . ago  media reported france's le pen - prosecuted for muslim remarks - tops presidential polls .
hatespeech_explicit_3940,not hate,broke : building white citieswoke : building white cities to promote national chauvanism in a god-tier manner
hatespeech_explicit_3941,not hate,there are millions more where we came from  we are fed up ! capiche ' ? we have been silent but we see that wall is getting flack - iii % weary .
hatespeech_explicit_3942,not hate,notice white nationalists platforms like are allowed to keep their social media platforms
hatespeech_explicit_3943,not hate,be extra careful there . a lot of good people there that support us but even more that seek to destroy
hatespeech_explicit_3944,not hate,with the talmud  jews worship themselves .
hatespeech_explicit_3945,not hate," white student union  "" offensive "" ""  but anti-white student union is welcome at toronto | more : """
hatespeech_explicit_3946,not hate,federal judge strikes down south carolina ban on gay marriage -
hatespeech_explicit_3947,not hate,the brian ruhe show : kyle hunt on white people  jews  muslims  hitler and spirituality today via
hatespeech_explicit_3948,not hate," no i'm just using psychology which i have a phd in . this is the psychology pathetic racist white  "" men "" "" like you have ... you are jealous that us melanated men have more testosterone and bigger dix and white women prefer us so you lash out . psych 101 . """
hatespeech_explicit_3949,not hate,by murdering all non white people ?
hatespeech_explicit_3950,not hate,is there black identity ?
hatespeech_explicit_3951,not hate,uae : 40000 to 50000 people expected to attend indian pm modi's public event at dubai cricket stadium
hatespeech_explicit_3952,not hate,congrats to #cruzcrew for winning kansas  but you are underperforming huckabee and santorum with evangelicals
hatespeech_explicit_3953,not hate,thought the lincoln memorial rally was a success and set a precedent . paul is a wet rag .
hatespeech_explicit_3954,not hate,this shows their true spirit ...
hatespeech_explicit_3955,not hate,sexual orientation is innate . religion is a behavior . but wrong according to who ? you ?
hatespeech_explicit_3956,not hate,that's not how the term was used historically  or how i'm using it now . i'm really not sure why you think you get to define others ' identity
hatespeech_explicit_3957,not hate,trinity lutheran church of columbia v . comer #religiousliberty
hatespeech_explicit_3958,not hate,bjp ready for pre-poll pacts with agp and bpf : bjp  which aims to come to power in the upcoming assembly polls ...
hatespeech_explicit_3959,not hate,on the hbd chick interview | the occidental observer
hatespeech_explicit_3960,not hate,anti-white organizers of white privilege seminar trying to slander me
hatespeech_explicit_3961,not hate,just wear nice clothes in general . your polo doesnt have to be white to be white . look good by looking good . its really that simple .
hatespeech_explicit_3962,not hate,race traitor ? how do you know this person is white ?
hatespeech_explicit_3963,not hate,decent people are not white supremacists . all white supremaci
hatespeech_explicit_3964,not hate,accessory to murder . race baiter . liar . tax cheat . white house guest . #nypdlivesmatter #tcot
hatespeech_explicit_3965,not hate,blm needs a copy of that chart . blm should consider # of black children not committed to by their own fathers .
hatespeech_explicit_3966,not hate,trump for seven more years baby ! ! !
hatespeech_explicit_3967,not hate,truconservatives exploit issues like sjws to stir up anger  elect republicans  and pass their financial agenda . it's a scam  people
hatespeech_explicit_3968,not hate,how ironic a group called anonymous is robbing another group of their anonymity : ~ + #hoodsoff #kkk
hatespeech_explicit_3969,not hate,utopia's don't exist . if your utopia is only white  then you might
hatespeech_explicit_3970,not hate,bingo . the goal is to destroy mainstream conservatism . everything else trump may or may not do as president is a bonus
hatespeech_explicit_3971,not hate,yet the white birthrate is less than half of what it was in the 1960s
hatespeech_explicit_3972,not hate,missouri court affirms diocese's freedom to make employment decisions based on catholic teaching
hatespeech_explicit_3973,not hate,yes they do . people group up for all kinds of reasons . doesn't mean they cant work together .
hatespeech_explicit_3974,not hate,ku klux klan : the invisible empire t-shirt from the white resister :
hatespeech_explicit_3975,not hate,#whywemarch since doctors thought i might have birth defects they thought my life wouldn't be worth living . let me tell you  it totally is
hatespeech_explicit_3976,not hate," rt : egyptian salafists :  "" the people who dont recognize islamic sharia wont enter paradise  "" "" and thos ... """
hatespeech_explicit_3977,not hate," :d rt politically correct rt dalai lama says islamic jihadists  "" misuse jihad "" "" """
hatespeech_explicit_3978,not hate," rt lyin ' ted knows had nothing to do w / ne . lyin ' ted has not done well w / people . just ask his classmates-or  "" friends "" "" in dc . """
hatespeech_explicit_3979,not hate,the white supremacists who attacked charlottesville are coming back with a vengeance
hatespeech_explicit_3980,not hate,no cultural differences at all . move along . nothing to see here
hatespeech_explicit_3981,not hate,america needs a new cuck liberal party
hatespeech_explicit_3982,not hate,bho's legal lectures at columbia were primarily based on critical race theory  a racist  brain tumor of a doctrine that instantly turns black people white for political expediency . a black policeman becomes white for doing his job .
hatespeech_explicit_3983,not hate,ice agents outnumbered 5 to 11000 illegals  cheer new trump hires via
hatespeech_explicit_3984,not hate,we all know what white means without having to qualify .
hatespeech_explicit_3985,not hate,we can't waste time with those who don't know how india got freedom .
hatespeech_explicit_3986,not hate," to invoke voltaire   "" we may disapprove of what says  but let's defend to the death their right to say it ! "" "" #altright """
hatespeech_explicit_3987,not hate,people who think an elected official really has control of these things lol
hatespeech_explicit_3988,not hate,yeah tell that to the alt right
hatespeech_explicit_3989,not hate,the #trucons are getting blown out tonight . looks like it will be over 50 % across the board
hatespeech_explicit_3990,not hate,uk jewish lawmaker blasted for jewish money quote via
hatespeech_explicit_3991,not hate,hey hunter i used one of your tweets in this article . i stand in solidarity with you all #
hatespeech_explicit_3992,not hate,why are you so invested in denigrating this simple memorial ?
hatespeech_explicit_3993,not hate," there is much more to race than skin tone . ie . an albino black african doesn't become  "" white "" "" simply because of his pigmentation """
hatespeech_explicit_3994,not hate,it's ok to be white !
hatespeech_explicit_3995,not hate,family research council was josh duggar too busy cheating or committing sexual battery to attend so you brought kim davis ?
hatespeech_explicit_3996,not hate,breaking : new morningconsult pollnational trump 49 % cruz 28 % kasich 10 %
hatespeech_explicit_3997,not hate,new ma poll : trump 43 % rubio 12 % cruz 10 % kasich 9 % bush 8 % carson 6 %
hatespeech_explicit_3998,not hate,i mean how is the gop gonna survive general if its shrillest champions of corporate tax cuts and mid east wars leave for greener pastures ?
hatespeech_explicit_3999,not hate,the is perhaps quoting the plagiarized parts of early patrtsv quran that came from bible & jewish texts .
hatespeech_explicit_4000,not hate,i congratulate indian scientists for the successful entry ofmars orbiter mission into sphere of influence of mars .
