id,ground_truth,text
hatespeech_implicit_2766,white grievance," rt when will share an  "" uncomfortable truth "" "" about a race other than the white race ? or does the bbc just hate europeans ? """
hatespeech_implicit_2767,irony,"when which money, fucking stupid unless, you ask a loan. to your boyfriend vladimir putin."
hatespeech_implicit_2768,threatening,"why? so they can stab conservatives in the back when they vote. or continue the vicious cycle of illegal immigration. time to end it, deport"
hatespeech_implicit_2769,white grievance,: accused carjacker to witness : i only rob white people
hatespeech_implicit_2770,threatening,deport the criminals let the rest stay and tax the shit out of them and intercept the funds they send home
hatespeech_implicit_2771,white grievance,screw off. no amnesty. illegal is illegal
hatespeech_implicit_2772,incitement,nope blacks are the white races misfortune . blacks and shills that hate white labor like you .
hatespeech_implicit_2773,white grievance,by not taking a bold and open stand for white america we ensure ourselves the chains the jews make 4 us !
hatespeech_implicit_2774,irony,": kkklanneed to report illegals contact ice 1-866-dhs-2-ice""""#funnyasshell"
hatespeech_implicit_2775,threatening,"end #tps and send the 50,000 #haitians back home via"
hatespeech_implicit_2776,irony,What do you say to a black guy in a three piece suit? Will the defendant please rise
hatespeech_implicit_2777,incitement,larpers take heed : #unitetheright is the only way to wake up from our multicultural nightmare via
hatespeech_implicit_2778,incitement,because what the white race needs is a military arms race among east asians . those are the competitors
hatespeech_implicit_2779,inferiority,"well look, if a measly seven thousand more whites had got off the couch pretty pathetic to come that close and let it slip away."
hatespeech_implicit_2780,stereotypical,2 . they can't commit welfare fraud  by hiding income . 3 . they pay their fair share of taxes . illegal immigration must end  bad 4 all .
hatespeech_implicit_2781,white grievance,he never will . he hates white people and our country even more .
hatespeech_implicit_2782,stereotypical,muslims r so messed up  politicians should be forced to fund own security  they make decent people highly vulnerable
hatespeech_implicit_2783,inferiority,"if it's religion,politics,peacetime or warfare. women have shown at times to be far smarter and efficient than we men are. (pt2)"
hatespeech_implicit_2784,white grievance,war against the south : gov . nathan deal quietly removes confederate holidays from statecalendar
hatespeech_implicit_2785,incitement,white pride worldwide t-shirt #swrm via
hatespeech_implicit_2786,inferiority,i believe its the right of every nation 2 defend their land against migrating hords & attacks on their sovereigty
hatespeech_implicit_2787,inferiority,. too few of whom have jobs already. and we import peasants with diseased minds and bodies that have only disdain for us.
hatespeech_implicit_2788,white grievance,this is perfect . its okay to be white forces the left to show how much they hate ideas that are simply not their own .
hatespeech_implicit_2789,irony,how #california is preparing illegal aliens for driving test #noamnesty
hatespeech_implicit_2790,stereotypical,hindus worship fire and bacause a teacher was burnt alive in #peshawarattack  hindus must've done it : pak analyst
hatespeech_implicit_2791,white grievance,they want to remove white people from their own history . #whitelivesmatter
hatespeech_implicit_2792,inferiority,not on pork? or choking on their salivas?
hatespeech_implicit_2793,white grievance,but there is an anti-white agenda . nobody is pro white and if they even consider that thought they are called nazis .
hatespeech_implicit_2794,incitement,america needs a national front that will be of use to white americans .
hatespeech_implicit_2795,threatening,"after last night, the rioters of #ferguson should be considered terrorists and be dealt with accordingly"
hatespeech_implicit_2796,irony,"yes! wall sounds great. can keep mexicans from boats, tunnels and airplanes for a while longer? what about merpeople? wall off the ocean too"
hatespeech_implicit_2797,incitement,being racist and being aware of a race problem are different things . i don't hate a race . i just love mine . we have a racial invasion here .
hatespeech_implicit_2798,white grievance,are forever white racemass murderers ! ! !
hatespeech_implicit_2799,white grievance," rt  "" white tax "" "" ... this us mayor wants special tax on white people via """
hatespeech_implicit_2800,incitement,when 3035 th white farmer shot dead in south africa in front of wife #swrm #white #wpww via
hatespeech_implicit_2801,incitement,happy birthday to the greatest leader of the 20th century ! #420 #happybirthdayhitler
hatespeech_implicit_2802,white grievance,race relations in us is managed by a thin veneer of civility and doesn't take much to expose truth . blacks hate your white guts
hatespeech_implicit_2803,irony,Why don't bookmakers take bets on the special Olympics? because they're all winners
hatespeech_implicit_2804,stereotypical,no amnesty ! ! many will be able to apply for government jobs in d future  putting our national security at risk !
hatespeech_implicit_2805,irony,"oooohh no.. that's just their welcoming committee, religion"
hatespeech_implicit_2806,incitement,tv ads link #immigration to earth day air in san diego #earthday2014 #sandiego #toomanypeople
hatespeech_implicit_2807,white grievance,jews on ' white genocide ' #whitegenocide via mass immigration .
hatespeech_implicit_2808,white grievance,they are riled all because she has a bunch of white kids and was encouraging other white women to have babies . that's what it boils down to .
hatespeech_implicit_2809,irony,What's the difference between a Jew and a pizza? The pizza doesn't scream when it's put in the oven.
hatespeech_implicit_2810,stereotypical,new black panther leader : kill white babies by bombing nurseries #wr
hatespeech_implicit_2811,white grievance,targeted race hate rape by muslims against white english girls . #england #rotherham
hatespeech_implicit_2812,stereotypical," gotta be a lame joke . like  "" nonviolent jihad "" "" ( oxymoron ) is okay ... """
hatespeech_implicit_2813,white grievance,right on america needs to wake up  enough black on white hate crimes and our media does nothing for whites
hatespeech_implicit_2814,inferiority,why don't they ever dream of returning to their 3rd world cesspools and turning them into 1st world civilizations?
hatespeech_implicit_2815,white grievance," rt interior sec'y salazar pushing for  "" hispanic "" "" national parks . next : asian n . p .  islamic n . p .  etc ... """
hatespeech_implicit_2816,white grievance,and i'm an americansupremist not racist ! wow
hatespeech_implicit_2817,stereotypical,we could save the lives of police officers and cut law enforcement costs by disarming black people . #nra #tcot
hatespeech_implicit_2818,irony,showing up for #immigration hearing 4hrs after giving birth to 6th child might win you amnesty - & other news h
