id,year,party,text,ground_truth,manifesto_id,date,cmp_code,countryname,partyname,partyabbrev,parfam
manifestos_issues_detailed_5400,2015,74628,"Thanks to our international aid activities that reflect our nation's cultural humanitarianism to the whole world, Turkey allocated 0.21 percent of its GDP for humanitarian aid in 2013, according to the Global Humanitarian Aid report, and became the country providing the highest humanitarian aid in proportion to its national income.",Internationalism,74628_201511,201511,107,Turkey,Justice and Development Party,AKP,60
manifestos_issues_detailed_5401,2012,61620,"Many governments in the region have given substantial assistance to the U.S. over the last decade because they understood that our struggle against terror is not an ethnic or religious fight, and that violent extremists are abusers of their faith, not its champions.",Internationalism,61620_201211,201211,107,United States,Republican Party,Republicans,60
manifestos_issues_detailed_5402,2005,12620,"The Conservatives want to strengthen cross-border cooperation in the North Calotte to strengthen business development, environmental initiatives and resource management.",Internationalism,12620_200509,200509,107,Norway,Conservative Party,H,60
manifestos_issues_detailed_5403,2021,155061,"e) Develop compatible legislation and establish collaborative protocols for expulsion, inadmissibility, transit and visas, among others.",Internationalism,155061_202111,202111,107,Chile,Chile we can do more,,60
manifestos_issues_detailed_5404,2008,33610,"Human rights, peace, security and development are closely linked.",Internationalism,33610_200803,200803,107,Spain,People's Party,PP,60
manifestos_issues_detailed_5405,2014,64620,This is an office New Zealand seeks approximately every 20 years.,Internationalism,64620_201409,201409,107,New Zealand,New Zealand National Party,National,60
manifestos_issues_detailed_5406,2010,82413,Strengthening the Euro-Atlantic bond means strengthening freedom and also a starting point for concrete proposals in security and economic cooperation.,Internationalism,82413_201005,201005,107,Czech Republic,Civic Democratic Party,ODS,60
manifestos_issues_detailed_5407,2010,11620,It is a question of international solidarity,Internationalism,11620_201009,201009,107,Sweden,Moderate Coalition Party,MSP,60
manifestos_issues_detailed_5408,2018,11620,Ensure effective and result-oriented aid.,Internationalism,11620_201809,201809,107,Sweden,Moderate Coalition Party,MSP,60
manifestos_issues_detailed_5409,2015,74628,"Turkey also upgraded its cooperation with the United Nations Development Program (UNDP) to the level of ""Strategic Partnership"" through the Partnership Framework Agreement signed in 201.1.",Internationalism,74628_201506,201506,107,Turkey,Justice and Development Party,AKP,60
manifestos_issues_detailed_5410,2004,61620,We are answering the challenge of desperate hunger with human compassion and the tools of human technology.,Internationalism,61620_200411,200411,107,United States,Republican Party,Republicans,60
manifestos_issues_detailed_5411,2019,92436,"Another sphere that absolutely must be mentioned is the foreign policy pursued towards the ""project"".",Internationalism,92436_201910,201910,109,Poland,Law and Justice,PiS,60
manifestos_issues_detailed_5412,2018,74640,We will save Turkey from isolation in foreign policy.,Internationalism,74640_201806,201806,107,Turkey,Good Party,İYİ,60
manifestos_issues_detailed_5413,2006,152622,"Given the multidisciplinary nature of the issues that make up the international agenda, it is essential to strengthen the functions of orientation, integration and harmonization of sectoral policies and programs that fall under the responsibility of the different State institutions with international policy, and those of coordination and articulation of the various State entities with regard to the country's international relations, especially those of a political, economic, social and environmental nature.",Internationalism,152622_200605,200605,107,Colombia,Colombia First,PC,60
manifestos_issues_detailed_5414,2004,97330,"India's political influence at the global level is steadily increasing in the face of accelerating economic development, and the RS will take this into account and seek to strengthen its relations with India in all respects.",Internationalism,97330_200410,200410,107,Slovenia,Slovenian Democratic Party,SDS,60
manifestos_issues_detailed_5415,2015,62623,This is an important part of our principled foreign policy.,Internationalism,62623_201510,201510,107,Canada,Conservative Party of Canada,CP,60
manifestos_issues_detailed_5416,2008,33610,cooperation.,Internationalism,33610_200803,200803,107,Spain,People's Party,PP,60
manifestos_issues_detailed_5417,2005,155602,"the strengthening of Europe as a world economic power, as it expands and integrates its eastern neighbors;",Internationalism,155602_200512,200512,107,Chile,National Renewal,RN,60
manifestos_issues_detailed_5418,2020,53620,Enforce that all aid donated by Ireland should only be granted to countries which have a strong record of accountability and transparency.,Internationalism,53620_202002,202002,107,Ireland,Soldiers of Destiny,,60
manifestos_issues_detailed_5419,2017,12620,Strengthen binding cooperation to solve the cross-border challenges we face.,Internationalism,12620_201709,201709,107,Norway,Conservative Party,H,60
manifestos_issues_detailed_5420,2015,74712,"It will also help all oppressed nations, especially those in Eurasia, to live in freedom and dignity.",Internationalism,74712_201511,201511,107,Turkey,National Action Party,MHP,70
manifestos_issues_detailed_5421,2017,41953,Non-recoverable renunciations of sovereignty by the states must not be associated with such a construction.,Internationalism,41953_201709,201709,109,Germany,Alternative for Germany,AfD,70
manifestos_issues_detailed_5422,2008,42420,The granting of development aid should be made dependent on the cooperation of states in the area of asylum.,Internationalism,42420_200809,200809,107,Austria,Austrian Freedom Party,FPÖ,70
manifestos_issues_detailed_5423,2010,86710,establish good neighbourly relations,Internationalism,86710_201004,201004,107,Hungary,Movement for a Better Hungary,Jobbik,70
manifestos_issues_detailed_5424,2013,12951,limit government assistance,Internationalism,12951_201309,201309,109,Norway,Progress Party,FrP,70
manifestos_issues_detailed_5425,2010,86710,Hungary's geostrategic position between the western part of Europe and Asia could make it a suitable economic and trade bridge and transit country.,Internationalism,86710_201004,201004,107,Hungary,Movement for a Better Hungary,Jobbik,70
manifestos_issues_detailed_5426,2012,22722,No ACTA,Internationalism,22722_201209,201209,109,Netherlands,Party of Freedom,PVV,70
manifestos_issues_detailed_5427,2007,21917,"The 2000 United Nations Population Division (UNPD) report, in which the UN recommended that Europe attract 135 million new immigrants, is telling.",Internationalism,21917_200706,200706,109,Belgium,Flemish Interest,VB,70
manifestos_issues_detailed_5428,2018,74717,The D-8 was established as soon as it was established to mobilize the dynamics of all member countries and to realize useful projects rapidly.,Internationalism,74717_201806,201806,107,Turkey,Felicity Party,SAADET,70
manifestos_issues_detailed_5429,2014,86710,√ The global network of relations of the Hungarian foreign economy.,Internationalism,86710_201404,201404,107,Hungary,Movement for a Better Hungary,Jobbik,70
manifestos_issues_detailed_5430,2019,34720,shows that it is the right time to begin this shift.,Internationalism,34720_201907,201907,109,Greece,Golden Dawn,XA,70
manifestos_issues_detailed_5431,2002,82710,But maybe also the USA.,Internationalism,82710_200206,200206,109,Czech Republic,Association for the Republic – Republican Party of Czechoslovakia,SPR-RSČ,70
manifestos_issues_detailed_5432,2018,74712,"In order to become an international actor with global influence and prestige, an effective and active foreign policy that takes into account the geographical, strategic and geopolitical position of our country, including contributions to regional and international peace, should be pursued.",Internationalism,74712_201806,201806,107,Turkey,National Action Party,MHP,70
manifestos_issues_detailed_5433,2021,22731,Old politics still thinks from a naïve worldview in which everyone neatly follows paper rules.,Internationalism,22731_202103,202103,109,Netherlands,Right Answer 21,JA21,70
manifestos_issues_detailed_5434,2013,80710,"ATAKA relies on an active foreign policy with ambassadors who are lobbyists for Bulgaria in the world, not faceless bureaucrats and ambulant retailers.",Internationalism,80710_201305,201305,107,Bulgaria,National Union Attack,ATAKA,70
manifestos_issues_detailed_5435,2002,82710,To evenly distribute our relations with all countries of the world in order to maintain the political and economic stability of our country.,Internationalism,82710_200206,200206,109,Czech Republic,Association for the Republic – Republican Party of Czechoslovakia,SPR-RSČ,70
