id,text,ground_truth,date,source,type
misinfo_5978,The Trump Administration Doesn't Want Its New Climate 'Advisory Panel' to Abide by Public Records,Trustworthy,2019-02-25,fortune,climate
misinfo_5979,Biden's debate-night stumble on oil highlights the delicate tightrope he must walk on climate change,Trustworthy,2020-10-25,washingtonpost,climate
misinfo_5980,American Voters Really Care About Climate Change,Trustworthy,2020-02-23,realclearpolitics,climate
misinfo_5981,Heat wave outside has little effect on UN climate talks,Trustworthy,2019-06-28,aljazeera,climate
misinfo_5982,Environmentalists filmed Iran's vanishing cheetahs. Now they could be executed for spying,Trustworthy,2019-08-25,thetorontostar,climate
misinfo_5983,How Seriously Should We Take China's Ambitious New Climate Pledge?,Trustworthy,2020-09-24,slate,climate
misinfo_5984,"Carbon pricing and climate pledges, explained: a look at where the parties stand",Trustworthy,2019-09-04,ipolitics,climate
misinfo_5985,Will Big Business Finally Reckon with the Climate Crisis?,Trustworthy,2020-02-04,newyorker,climate
misinfo_5986,COP26: Climate summit may cost 'several hundred million pounds',Trustworthy,2020-01-15,bbcuk,climate
misinfo_5987,"'Act responsibly' over environment, Vettel tells F1",Trustworthy,2020-09-04,france24,climate
misinfo_5988,"Cook County commissioners approve $14 million settlement in lawsuit alleging indecent behavior by inmates to public defenders, hostile work environment",Trustworthy,2020-11-20,chicagotribune,climate
misinfo_5989,Climate change: Law used as stick to beat government,Trustworthy,2020-12-19,bbcuk,climate
misinfo_5990,"Industrial Revolution means UK has moral responsibility to lead on climate change, Michael Gove says",Trustworthy,2020-02-11,thetelegraph,climate
misinfo_5991,Republicans Denying Climate Change Dont Deserve Public Office,Trustworthy,2018-08-23,realclearpolitics,climate
misinfo_5992,"A visual guide to the 2020 candidate's positions on healthcare, climate change, guns and more",Trustworthy,2019-11-22,usatoday,climate
misinfo_5993,UN Climate Talks Collapsed. What's the Way Forward?,Trustworthy,2019-12-17,realclearpolitics,climate
misinfo_5994,Inslee enters 2020 race with focus on climate change,Trustworthy,2019-03-01,cbsnews,climate
misinfo_5995,Greta Thunberg Chides Amy Coney Barrett For Her Weak Stance On Climate Change,Trustworthy,2020-10-15,thehuffingtonpost,climate
misinfo_5996,Forget Paris & Stop Panicking Over the Climate,Trustworthy,2019-12-02,realclearpolitics,climate
misinfo_5997,How Should the Media Talk About Climate Change?,Trustworthy,2020-10-17,newyorker,climate
misinfo_5998,Elizabeth Warren Zeroes In On Climate Change Ahead Of Next Debate,Trustworthy,2019-12-19,thehuffingtonpost,climate
misinfo_5999,Dems Dark Money and the Climate Industrial Complex,Trustworthy,2018-05-18,realclearpolitics,climate
misinfo_6000,'Nothing has been done:' Greta Thunberg slams Davos on climate change,Trustworthy,2020-01-21,fortune,climate
misinfo_6001,U.S. Formally Begins To Leave The Paris Climate Agreement,Trustworthy,2019-11-04,npr,climate
misinfo_6002,Not Just Climate Change: The Other Dangerous Ways Fossil Fuels Hurt Us,Trustworthy,2020-03-09,nationalinterest,climate
misinfo_6003,"What House Democrats can, and can't, do to push action on climate",Trustworthy,2019-01-23,yahoonews,climate
misinfo_6004,"""by the 2001 [IPCC] climate assessment...the Medieval Warm Period had been ingeniously wiped out.",Trustworthy,,,climate
misinfo_6005,Climate Change May Devastate Economies,Trustworthy,2019-11-14,politicalwire,climate
misinfo_6006,Casey Affleck Apologies For Previous Contributions To Unprofessional On-Set Environment,Trustworthy,2018-08-10,thehuffingtonpostuk,climate
misinfo_6007,Oregon Republican senators return to Capitol after scuttling climate bill,Trustworthy,2019-06-28,reuters,climate
misinfo_6008,Australian Climate Change Protesters Told 'Go And Do Something Productive' As Bushfires Burn,Trustworthy,2019-12-19,thehuffingtonpostuk,climate
misinfo_6009,Bernie Sanders defends climate plan against Biden 'impossible' swipe,Trustworthy,2020-01-25,thewashingtonexaminer,climate
misinfo_6010,Steny Hoyer's 2020 Primary Challenger Makes Climate Refugees A Campaign Centerpiece,Trustworthy,2019-06-03,thehuffingtonpost,climate
misinfo_6011,Russia's First Floating Nuclear Power Plant Sets Sail in Arctic Amid Environmental Fears,Trustworthy,2019-08-23,themoscowtimes,climate
misinfo_6012,Climate Activists Cheer Biden Win,Trustworthy,2020-11-07,npr,climate
misinfo_6013,Oregon GOP Senators Return To Capitol After Dems Agree To Kill Climate Bill,Trustworthy,2019-06-28,thehuffingtonpost,climate
misinfo_6014,Reform of carbon tax is latest sticking point in government formation talks,Trustworthy,2020-06-03,theirishtimes,climate
misinfo_6015,"Climate finance fails to reach most vulnerable nations, report shows",Trustworthy,2020-07-27,theirishtimes,climate
misinfo_6016,Trump's climate change denial is a threat to every one of us and our children,Trustworthy,2019-09-01,skynewsus,climate
misinfo_6017,What Amy Coney Barrett Means For the Climate,Trustworthy,2020-10-21,thenation,climate
misinfo_6018,"""Light Is More Powerful Than Dark"": Biden Vows to Fight COVID, Climate, Racism & Economic Meltdown",Trustworthy,2020-08-21,democracynow,climate
misinfo_6019,"Antibiotic resistance 'could kill humanity before climate change does', warns England's chief medical officer",Trustworthy,2019-08-29,thetelegraph,climate
misinfo_6020,"As 2020 Ends, It's Time for News Outlets to Declare a 'Climate Emergency'",Trustworthy,2020-12-17,thenation,climate
misinfo_6021,"Small increases in average temperature translate to big increases in the number of extremely hot days, and those hot days have a big impact.",Trustworthy,,,climate
misinfo_6022,"Australia Forecasts Prolonged Wildfire Seasons, More Droughts From Climate Change",Trustworthy,2020-11-13,usnews,climate
misinfo_6023,Senate Democrats unveil a climate plan with the hopes of a new administration,Trustworthy,2020-08-26,newyorkdailynews,climate
misinfo_6024,Trump set to roll back regulations on methane emissions  a major contributor to climate change,Trustworthy,2019-08-29,channel4uk,climate
misinfo_6025,Global climate summit promises ambitious plans for 5th anniversary of Paris Agreement,Trustworthy,2020-12-12,france24,climate
misinfo_6026,EPA Finalizes Plan to Replace Obama Climate Rules,Trustworthy,2019-06-19,politicalwire,climate
misinfo_6027,"In Oregon, a New Climate Menace: Fires Raging Where They Don't Usually Burn",Trustworthy,2020-09-12,thenewyorktimes,climate
misinfo_6028,Sponsor of climate language blasts DNC for stripping it from platform,Trustworthy,2020-08-19,politico,climate
misinfo_6029,Trump says 'nothing's a hoax' about climate change,Trustworthy,2020-01-09,thehill,climate
misinfo_6030,U.S. Environmental Reporter Arrested in Indonesia for Visa Violation,Trustworthy,2020-01-22,usnews,climate
misinfo_6031,"As second heat wave sears California, experts say health impacts will worsen with climate change",Trustworthy,2020-09-05,latimes,climate
misinfo_6032,"""_climate change will also reduce the number of cold days and cold spells.",Trustworthy,,,climate
misinfo_6033,My daughter wants a job combating climate change. Is this possible?,Trustworthy,2020-03-17,theirishtimes,climate
misinfo_6034,Global Youth Climate Strike Expected To Draw Large Crowds,Trustworthy,2019-09-20,npr,climate
misinfo_6035,The Worst Answer to Climate Anxiety: Wellness,Trustworthy,2020-07-29,newrepublic,climate
misinfo_6036,"Overpopulation, Not Climate Change, Caused California's Water Crisis",Trustworthy,2019-07-30,theamericanconservative,climate
misinfo_6037,current climate predictions may underestimate long-term warming by as much as a factor of two,Trustworthy,,,climate
misinfo_6038,"World 'on brink' of climate catastrophe if emissions not slashed in next decade, says UN report",Trustworthy,2019-11-26,eveningstandard,climate
misinfo_6039,Greta Thunberg calls on governments to respond to climate change like coronavirus,Trustworthy,2020-06-20,eveningstandard,climate
misinfo_6040,"The new face of climate activism is young, angry  and effective",Trustworthy,2019-09-17,vox,climate
misinfo_6041,Environmental events will be held in Chelyabinsk in the run-up to the SCO BRICS Summits,Trustworthy,2018-08-20,tass,climate
misinfo_6042,"Opinion | Youth Climate Activists Once Opposed Joe Biden. Now, They Say They'll Vote for Him.",Trustworthy,2020-05-08,politico,climate
misinfo_6043,Climate of Concern and Suspicion Hangs Over New F1 Season,Trustworthy,2020-03-09,usnews,climate
misinfo_6044,New Series Exodus Reveals the Human Realities of Climate Change,Trustworthy,2018-08-22,fortune,climate
misinfo_6045,"The CEO of Intel says that the 'disruptions' of the pandemic aren't going to change its focus on the lucrative data center business: 'The environment is uncertain, but our priorities are unwavering'",Trustworthy,2020-04-23,businessinsider,climate
misinfo_6046,Could asthmatics be displaced by climate change?,Trustworthy,2019-12-06,crikey,climate
misinfo_6047,"Federal carbon tax is constitutional, rules Ontario Court of Appeal",Trustworthy,2019-06-28,ipolitics,climate
misinfo_6048,"In Northern Kenya, the Climate Crisis Shifts Gender Roles",Trustworthy,2020-10-26,foreignpolicy,climate
misinfo_6049,"Rich Counties Get More Help to Escape Climate Risk, New Data Show",Trustworthy,2019-10-09,thenewyorktimes,climate
misinfo_6050,Donald Trump Says He 'Never Understood Wind' In Bizarre Environmental Rant,Trustworthy,2019-12-23,thehuffingtonpostuk,climate
misinfo_6051,Does climate change make wildfires worse,Trustworthy,2018-07-31,abcnews,climate
misinfo_6052,"Global warming is having a costly, and dangerous, impact on key military bases in Alaska",Trustworthy,2020-08-09,theseattletimes,climate
misinfo_6053,Trudeau playing 'lip service' to climate crisis with bus purchase: May,Trustworthy,2019-07-19,ipolitics,climate
misinfo_6054,Meet the #MeToo activists in one of the world's most hostile environments,Trustworthy,2019-07-02,thetelegraph,climate
misinfo_6055,Do Australia's greenhouse gas emissions account for more than 5% of the global total once exports are included?,Trustworthy,2019-11-24,crikey,climate
misinfo_6056,"Ski chief urged to quit over ""so-called climate change"" comment",Trustworthy,2019-02-09,thedenverpost,climate
misinfo_6057,"On Fox & Friends, climate denier attacks proposed Green New Deal: ""Carbon-based fuels actually improve the environment""",Trustworthy,2019-01-03,mediamattersforamerica,climate
misinfo_6058,5 Years After Paris: Who is Living Up to Their Climate Change Policy Goals?,Trustworthy,2020-12-13,nationalinterest,climate
misinfo_6059,Best Practices for Environmental Detection and Monitoring of Airborne Viruses,Trustworthy,2020-10-19,thescientist,climate
misinfo_6060,"Climate change means flooding of London stations could become regular occurrence, says London Assembly Member Caroline Russell",Trustworthy,2019-09-26,eveningstandard,climate
misinfo_6061,Can Extinction Rebellion Build a U.S. Climate Movement Big Enough to Save the Earth?,Trustworthy,2019-10-12,theintercept,climate
misinfo_6062,Environment Secretary George Eustice refuses to rule out importing chlorinated chicken into UK under US trade deal,Trustworthy,2020-02-23,eveningstandard,climate
misinfo_6063,Global Warming Is a Non-Problem That Warrants No Action,Trustworthy,2020-01-19,realclearpolitics,climate
misinfo_6064,The Energy 202: Climate activists ready to fight for Sanders after Biden's Super Tuesday surge,Trustworthy,2020-03-05,washingtonpost,climate
misinfo_6065,India Doesn't Have to Lead on Climate. It Should Anyway.,Trustworthy,2019-10-01,slate,climate
misinfo_6066,"""Warm weather worsened the most recent five-year drought, which included the driest four-year period on record in terms of statewide precipitation.",Trustworthy,,,climate
misinfo_6067,Earth Day to click with over 1bn worldwide on climate crisis,Trustworthy,2020-04-21,theirishtimes,climate
misinfo_6068,A second Trump term would mean severe and irreversible changes in the climate,Trustworthy,2020-10-23,vox,climate
misinfo_6069,There's No One Worse Than Trump on Climate and War,Trustworthy,2020-05-12,theintercept,climate
misinfo_6070,Seven men found guilty of murdering Honduran environmental activist Berta Caceres,Trustworthy,2018-11-30,thetelegraph,climate
misinfo_6071,Environmentalists Destroyed California's Forests,Trustworthy,2020-09-12,realclearpolitics,climate
misinfo_6072,Bill Gates claims pandemic's 'misery' will 'happen regularly' if climate change is not stopped,Trustworthy,,,climate
misinfo_6073,"Wanna strike today?' Teens school adults on climate change, segregation, gun control and more",Trustworthy,2020-02-07,usatoday,climate
misinfo_6074,What ScoMo means by 'transition': a quick guide to climate change spin,Trustworthy,2020-09-22,crikey,climate
misinfo_6075,Can Climate Influence Language?,Trustworthy,2019-04-02,slate,climate
misinfo_6076,How Has Climate Change Affected Hurricane Dorian?,Trustworthy,2019-09-03,thenewyorktimes,climate
misinfo_6077,Trump attacks environmental 'prophets of doom' at Davos 2020,Trustworthy,2020-01-21,france24,climate
misinfo_6078,Can Ireland survive impacts of chaotic climate change?,Trustworthy,2019-11-11,theirishtimes,climate
misinfo_6079,Old-Growth Forests May Help Songbirds Cope With Warming Climate,Trustworthy,2018-10-14,npr,climate
misinfo_6080,Entrepreneurs: Meet Pentatonic - the duo using waste to take the climate change fight upmarket,Trustworthy,2020-02-10,eveningstandard,climate
misinfo_6081,Vermont Community Wants Youth Center and Climate Group,Trustworthy,2020-01-11,usnews,climate
