id,ground_truth,original_id_and_wave
issue_survey_5939,International trade,id_40297.0_wave_9
issue_survey_5940,International trade,id_33596.0_wave_6
issue_survey_5941,International trade,id_61878.0_wave_19
issue_survey_5942,International trade,id_99923.0_wave_20
issue_survey_5943,International trade,id_69385.0_wave_19
issue_survey_5944,International trade,id_45697.0_wave_15
issue_survey_5945,International trade,id_29290.0_wave_9
issue_survey_5946,International trade,id_7428.0_wave_9
issue_survey_5947,International trade,id_2385.0_wave_3
issue_survey_5948,International trade,id_22205.0_wave_1
issue_survey_5949,International trade,id_21566.0_wave_1
issue_survey_5950,International trade,id_16171.0_wave_19
issue_survey_5951,International trade,id_12964.0_wave_1
issue_survey_5952,International trade,id_9221.0_wave_7
issue_survey_5953,International trade,id_27763.0_wave_19
issue_survey_5954,International trade,id_12101.0_wave_19
issue_survey_5955,International trade,id_10699.0_wave_5
issue_survey_5956,International trade,id_5241.0_wave_9
issue_survey_5957,International trade,id_7900.0_wave_21
issue_survey_5958,International trade,id_42914.0_wave_11
issue_survey_5959,International trade,id_61354.0_wave_15
issue_survey_5960,International trade,id_54027.0_wave_10
issue_survey_5961,International trade,id_37784.0_wave_11
issue_survey_5962,International trade,id_44837.0_wave_9
issue_survey_5963,International trade,id_55741.0_wave_9
issue_survey_5964,International trade,id_53827.0_wave_9
issue_survey_5965,International trade,id_56800.0_wave_9
issue_survey_5966,International trade,id_43992.0_wave_8
issue_survey_5967,International trade,id_43879.0_wave_19
issue_survey_5968,International trade,id_44071.0_wave_19
issue_survey_5969,International trade,id_84871.0_wave_24
issue_survey_5970,International trade,id_47381.0_wave_19
issue_survey_5971,International trade,id_71783.0_wave_21
issue_survey_5972,International trade,id_85355.0_wave_22
issue_survey_5973,International trade,id_94515.0_wave_19
issue_survey_5974,International trade,id_62382.0_wave_22
issue_survey_5975,International trade,id_74035.0_wave_19
issue_survey_5976,International trade,id_13732.0_wave_19
issue_survey_5977,International trade,id_16888.0_wave_1
issue_survey_5978,International trade,id_18535.0_wave_11
issue_survey_5979,International trade,id_21082.0_wave_14
issue_survey_5980,Living costs,id_14900.0_wave_2
issue_survey_5981,Living costs,id_11486.0_wave_25
issue_survey_5982,Living costs,id_6473.0_wave_7
issue_survey_5983,Living costs,id_22751.0_wave_6
issue_survey_5984,Living costs,id_21834.0_wave_5
issue_survey_5985,Living costs,id_26620.0_wave_23
issue_survey_5986,Living costs,id_7305.0_wave_7
issue_survey_5987,Living costs,id_4310.0_wave_1
issue_survey_5988,Living costs,id_19238.0_wave_1
issue_survey_5989,Living costs,id_10429.0_wave_25
issue_survey_5990,Living costs,id_19667.0_wave_23
issue_survey_5991,Living costs,id_3314.0_wave_24
issue_survey_5992,Living costs,id_1517.0_wave_3
issue_survey_5993,Living costs,id_412.0_wave_25
issue_survey_5994,Living costs,id_14041.0_wave_23
issue_survey_5995,Living costs,id_25873.0_wave_24
issue_survey_5996,Living costs,id_30010.0_wave_2
issue_survey_5997,Living costs,id_18930.0_wave_23
issue_survey_5998,Living costs,id_22062.0_wave_4
issue_survey_5999,Living costs,id_9082.0_wave_24
issue_survey_6000,Living costs,id_13093.0_wave_1
issue_survey_6001,Living costs,id_21697.0_wave_5
issue_survey_6002,Living costs,id_14661.0_wave_24
issue_survey_6003,Living costs,id_10747.0_wave_25
issue_survey_6004,Living costs,id_6188.0_wave_23
issue_survey_6005,Living costs,id_15936.0_wave_24
issue_survey_6006,Living costs,id_668.0_wave_23
issue_survey_6007,Living costs,id_24222.0_wave_23
issue_survey_6008,Living costs,id_29891.0_wave_5
issue_survey_6009,Living costs,id_25204.0_wave_15
issue_survey_6010,Living costs,id_5013.0_wave_23
issue_survey_6011,Living costs,id_7305.0_wave_25
issue_survey_6012,Living costs,id_14878.0_wave_1
issue_survey_6013,Living costs,id_25749.0_wave_3
issue_survey_6014,Living costs,id_3145.0_wave_23
issue_survey_6015,Living costs,id_14172.0_wave_3
issue_survey_6016,Living costs,id_7496.0_wave_22
issue_survey_6017,Living costs,id_21619.0_wave_1
issue_survey_6018,Living costs,id_15513.0_wave_23
issue_survey_6019,Living costs,id_11404.0_wave_1
issue_survey_6020,Living costs,id_15923.0_wave_23
issue_survey_6021,Living costs,id_19884.0_wave_23
issue_survey_6022,Living costs,id_13912.0_wave_23
issue_survey_6023,Living costs,id_25266.0_wave_24
issue_survey_6024,Living costs,id_5390.0_wave_23
issue_survey_6025,Living costs,id_10571.0_wave_23
issue_survey_6026,Living costs,id_905.0_wave_3
issue_survey_6027,Living costs,id_23343.0_wave_2
issue_survey_6028,Living costs,id_18852.0_wave_5
issue_survey_6029,Living costs,id_21403.0_wave_24
issue_survey_6030,Living costs,id_13553.0_wave_2
issue_survey_6031,Living costs,id_10694.0_wave_25
issue_survey_6032,Living costs,id_111076.0_wave_25
issue_survey_6033,Living costs,id_35654.0_wave_4
issue_survey_6034,Living costs,id_52267.0_wave_24
issue_survey_6035,Living costs,id_35763.0_wave_3
issue_survey_6036,Living costs,id_86165.0_wave_23
issue_survey_6037,Living costs,id_92725.0_wave_23
issue_survey_6038,Living costs,id_38828.0_wave_25
issue_survey_6039,Living costs,id_56283.0_wave_10
issue_survey_6040,Living costs,id_85523.0_wave_16
issue_survey_6041,Living costs,id_108638.0_wave_23
issue_survey_6042,Living costs,id_78564.0_wave_24
issue_survey_6043,Living costs,id_43699.0_wave_8
issue_survey_6044,Living costs,id_63594.0_wave_23
issue_survey_6045,Living costs,id_74128.0_wave_25
issue_survey_6046,Living costs,id_81372.0_wave_23
issue_survey_6047,Living costs,id_98835.0_wave_21
issue_survey_6048,Living costs,id_57936.0_wave_23
issue_survey_6049,Living costs,id_88671.0_wave_25
issue_survey_6050,Living costs,id_90619.0_wave_25
issue_survey_6051,Living costs,id_103792.0_wave_23
issue_survey_6052,Living costs,id_59366.0_wave_25
issue_survey_6053,Living costs,id_86396.0_wave_23
issue_survey_6054,Living costs,id_106137.0_wave_25
issue_survey_6055,Living costs,id_43856.0_wave_25
issue_survey_6056,Living costs,id_46591.0_wave_23
issue_survey_6057,Living costs,id_65626.0_wave_23
issue_survey_6058,Living costs,id_76980.0_wave_23
issue_survey_6059,Living costs,id_40007.0_wave_25
issue_survey_6060,Living costs,id_53695.0_wave_25
issue_survey_6061,Living costs,id_109158.0_wave_23
issue_survey_6062,Living costs,id_94256.0_wave_25
issue_survey_6063,Living costs,id_38857.0_wave_4
issue_survey_6064,Living costs,id_89081.0_wave_23
issue_survey_6065,Living costs,id_83641.0_wave_24
issue_survey_6066,Living costs,id_40968.0_wave_25
issue_survey_6067,Living costs,id_79877.0_wave_23
issue_survey_6068,Living costs,id_81897.0_wave_23
issue_survey_6069,Living costs,id_82902.0_wave_23
issue_survey_6070,Living costs,id_60728.0_wave_25
issue_survey_6071,Living costs,id_95671.0_wave_25
issue_survey_6072,Living costs,id_88877.0_wave_23
issue_survey_6073,Living costs,id_52768.0_wave_23
issue_survey_6074,Living costs,id_50609.0_wave_25
issue_survey_6075,Living costs,id_36676.0_wave_4
issue_survey_6076,Living costs,id_52978.0_wave_23
issue_survey_6077,Living costs,id_47563.0_wave_23
issue_survey_6078,Living costs,id_102249.0_wave_23
issue_survey_6079,Living costs,id_89208.0_wave_25
issue_survey_6080,Living costs,id_111837.0_wave_25
issue_survey_6081,Living costs,id_48678.0_wave_7
issue_survey_6082,Living costs,id_101579.0_wave_24
issue_survey_6083,Living costs,id_43012.0_wave_24
issue_survey_6084,Living costs,id_95288.0_wave_23
issue_survey_6085,Living costs,id_94070.0_wave_23
issue_survey_6086,Living costs,id_107298.0_wave_23
issue_survey_6087,Living costs,id_78410.0_wave_23
issue_survey_6088,Living costs,id_99635.0_wave_25
issue_survey_6089,Living costs,id_81166.0_wave_23
issue_survey_6090,Living costs,id_45737.0_wave_23
issue_survey_6091,Living costs,id_34730.0_wave_25
issue_survey_6092,Living costs,id_89695.0_wave_23
issue_survey_6093,Living costs,id_110649.0_wave_25
issue_survey_6094,Living costs,id_73259.0_wave_23
issue_survey_6095,Living costs,id_96109.0_wave_17
issue_survey_6096,Living costs,id_39558.0_wave_15
issue_survey_6097,Living costs,id_53222.0_wave_8
issue_survey_6098,Living costs,id_89445.0_wave_24
issue_survey_6099,Living costs,id_91138.0_wave_23
issue_survey_6100,Living costs,id_99647.0_wave_24
issue_survey_6101,Living costs,id_53220.0_wave_23
issue_survey_6102,Living costs,id_77562.0_wave_25
issue_survey_6103,Living costs,id_40982.0_wave_6
issue_survey_6104,Living costs,id_83405.0_wave_24
issue_survey_6105,Living costs,id_107019.0_wave_23
issue_survey_6106,Living costs,id_43281.0_wave_23
issue_survey_6107,Living costs,id_82290.0_wave_23
issue_survey_6108,Living costs,id_95944.0_wave_24
issue_survey_6109,Living costs,id_75018.0_wave_25
issue_survey_6110,Living costs,id_43043.0_wave_23
issue_survey_6111,Living costs,id_100101.0_wave_24
issue_survey_6112,Living costs,id_72882.0_wave_23
issue_survey_6113,Living costs,id_60558.0_wave_23
issue_survey_6114,Living costs,id_87960.0_wave_17
issue_survey_6115,Living costs,id_101195.0_wave_23
issue_survey_6116,Living costs,id_100108.0_wave_24
issue_survey_6117,Living costs,id_82392.0_wave_24
issue_survey_6118,Living costs,id_33808.0_wave_25
issue_survey_6119,Living costs,id_50533.0_wave_25
issue_survey_6120,Living costs,id_33112.0_wave_5
issue_survey_6121,Living costs,id_70296.0_wave_23
issue_survey_6122,Living costs,id_89838.0_wave_23
issue_survey_6123,Living costs,id_90220.0_wave_23
issue_survey_6124,Living costs,id_82416.0_wave_25
issue_survey_6125,Living costs,id_96307.0_wave_23
issue_survey_6126,Living costs,id_78885.0_wave_23
issue_survey_6127,Living costs,id_77059.0_wave_22
issue_survey_6128,Living costs,id_90566.0_wave_25
issue_survey_6129,Living costs,id_43305.0_wave_12
issue_survey_6130,Living costs,id_105442.0_wave_23
issue_survey_6131,Living costs,id_100993.0_wave_23
issue_survey_6132,Living costs,id_56454.0_wave_23
issue_survey_6133,Living costs,id_76734.0_wave_23
issue_survey_6134,Living costs,id_84729.0_wave_23
issue_survey_6135,Living costs,id_51381.0_wave_23
issue_survey_6136,Living costs,id_104395.0_wave_25
issue_survey_6137,Living costs,id_71284.0_wave_23
issue_survey_6138,Living costs,id_104107.0_wave_25
issue_survey_6139,Living costs,id_82553.0_wave_24
issue_survey_6140,Living costs,id_107558.0_wave_23
issue_survey_6141,Living costs,id_107456.0_wave_23
issue_survey_6142,Living costs,id_98482.0_wave_23
issue_survey_6143,Living costs,id_91787.0_wave_24
issue_survey_6144,Living costs,id_80311.0_wave_24
issue_survey_6145,Living costs,id_85446.0_wave_23
issue_survey_6146,Living costs,id_47789.0_wave_23
issue_survey_6147,Living costs,id_93903.0_wave_16
issue_survey_6148,Living costs,id_38451.0_wave_22
issue_survey_6149,Living costs,id_44065.0_wave_11
issue_survey_6150,Living costs,id_72759.0_wave_24
issue_survey_6151,Living costs,id_107291.0_wave_25
issue_survey_6152,Living costs,id_55704.0_wave_10
issue_survey_6153,Living costs,id_104617.0_wave_24
issue_survey_6154,Living costs,id_67781.0_wave_23
issue_survey_6155,Living costs,id_104379.0_wave_23
issue_survey_6156,Living costs,id_101556.0_wave_24
issue_survey_6157,Living costs,id_86162.0_wave_23
issue_survey_6158,Living costs,id_108717.0_wave_23
issue_survey_6159,Living costs,id_93906.0_wave_23
issue_survey_6160,Living costs,id_39282.0_wave_5
issue_survey_6161,Living costs,id_35825.0_wave_5
issue_survey_6162,Living costs,id_104108.0_wave_24
issue_survey_6163,Living costs,id_57963.0_wave_11
issue_survey_6164,Living costs,id_52201.0_wave_10
issue_survey_6165,Living costs,id_108178.0_wave_23
issue_survey_6166,Living costs,id_107830.0_wave_24
issue_survey_6167,Living costs,id_75020.0_wave_23
issue_survey_6168,Living costs,id_52701.0_wave_24
issue_survey_6169,Living costs,id_49096.0_wave_25
issue_survey_6170,Living costs,id_92571.0_wave_23
issue_survey_6171,Living costs,id_104325.0_wave_25
issue_survey_6172,Living costs,id_65843.0_wave_24
issue_survey_6173,Living costs,id_39482.0_wave_25
issue_survey_6174,Living costs,id_59211.0_wave_23
issue_survey_6175,Living costs,id_77621.0_wave_24
issue_survey_6176,Living costs,id_33684.0_wave_5
issue_survey_6177,Living costs,id_45258.0_wave_23
issue_survey_6178,Living costs,id_32742.0_wave_23
issue_survey_6179,Living costs,id_89762.0_wave_23
issue_survey_6180,Living costs,id_61086.0_wave_23
issue_survey_6181,Living costs,id_87050.0_wave_23
issue_survey_6182,Living costs,id_72071.0_wave_25
issue_survey_6183,Living costs,id_27596.0_wave_2
issue_survey_6184,Living costs,id_23843.0_wave_22
issue_survey_6185,Living costs,id_18648.0_wave_3
issue_survey_6186,Living costs,id_27920.0_wave_5
issue_survey_6187,Living costs,id_14544.0_wave_2
issue_survey_6188,Living costs,id_21141.0_wave_23
issue_survey_6189,Living costs,id_30040.0_wave_4
issue_survey_6190,Living costs,id_18078.0_wave_23
issue_survey_6191,Living costs,id_17390.0_wave_5
issue_survey_6192,Living costs,id_19787.0_wave_23
issue_survey_6193,Living costs,id_17390.0_wave_4
issue_survey_6194,Living costs,id_24107.0_wave_2
issue_survey_6195,Living costs,id_29889.0_wave_2
issue_survey_6196,Living costs,id_25075.0_wave_10
issue_survey_6197,Living costs,id_28378.0_wave_23
issue_survey_6198,Living costs,id_22938.0_wave_23
issue_survey_6199,Living costs,id_10838.0_wave_1
issue_survey_6200,Living costs,id_3282.0_wave_25
issue_survey_6201,Living costs,id_30374.0_wave_1
issue_survey_6202,Living costs,id_24276.0_wave_5
issue_survey_6203,Living costs,id_1271.0_wave_4
issue_survey_6204,Living costs,id_13810.0_wave_2
issue_survey_6205,Living costs,id_21716.0_wave_4
issue_survey_6206,Living costs,id_11629.0_wave_6
issue_survey_6207,Living costs,id_12516.0_wave_1
issue_survey_6208,Living costs,id_7461.0_wave_3
issue_survey_6209,Living costs,id_25885.0_wave_22
issue_survey_6210,Living costs,id_22517.0_wave_2
issue_survey_6211,Living costs,id_19912.0_wave_24
issue_survey_6212,Living costs,id_22760.0_wave_5
issue_survey_6213,Living costs,id_7573.0_wave_16
issue_survey_6214,Living costs,id_488.0_wave_23
issue_survey_6215,Living costs,id_16890.0_wave_1
issue_survey_6216,Living costs,id_25414.0_wave_4
issue_survey_6217,Living costs,id_1096.0_wave_23
issue_survey_6218,Living costs,id_8702.0_wave_2
issue_survey_6219,Living costs,id_13818.0_wave_23
issue_survey_6220,Living costs,id_8643.0_wave_22
issue_survey_6221,Living costs,id_4103.0_wave_23
issue_survey_6222,Living costs,id_12336.0_wave_23
issue_survey_6223,Living costs,id_10051.0_wave_2
issue_survey_6224,Living costs,id_23681.0_wave_3
issue_survey_6225,Living costs,id_22897.0_wave_23
issue_survey_6226,Living costs,id_25295.0_wave_12
issue_survey_6227,Living costs,id_27382.0_wave_24
issue_survey_6228,Living costs,id_867.0_wave_2
issue_survey_6229,Living costs,id_10836.0_wave_23
issue_survey_6230,Living costs,id_6903.0_wave_1
issue_survey_6231,Living costs,id_2728.0_wave_22
issue_survey_6232,Living costs,id_7853.0_wave_4
issue_survey_6233,Living costs,id_1644.0_wave_23
issue_survey_6234,Living costs,id_29791.0_wave_2
issue_survey_6235,Living costs,id_1509.0_wave_1
issue_survey_6236,Living costs,id_18025.0_wave_13
issue_survey_6237,Living costs,id_8891.0_wave_2
issue_survey_6238,Living costs,id_7278.0_wave_1
issue_survey_6239,Living costs,id_27860.0_wave_3
issue_survey_6240,Living costs,id_21969.0_wave_4
issue_survey_6241,Living costs,id_17041.0_wave_3
issue_survey_6242,Living costs,id_26430.0_wave_2
issue_survey_6243,Living costs,id_24191.0_wave_23
issue_survey_6244,Living costs,id_2592.0_wave_4
issue_survey_6245,Living costs,id_15892.0_wave_25
issue_survey_6246,Living costs,id_3982.0_wave_23
issue_survey_6247,Living costs,id_10679.0_wave_7
issue_survey_6248,Living costs,id_18800.0_wave_5
issue_survey_6249,Living costs,id_12123.0_wave_23
issue_survey_6250,Living costs,id_4713.0_wave_2
issue_survey_6251,Living costs,id_6496.0_wave_2
issue_survey_6252,Living costs,id_22488.0_wave_2
issue_survey_6253,Living costs,id_110696.0_wave_25
issue_survey_6254,Living costs,id_49395.0_wave_10
issue_survey_6255,Living costs,id_45127.0_wave_25
issue_survey_6256,Living costs,id_91533.0_wave_23
issue_survey_6257,Living costs,id_90257.0_wave_23
issue_survey_6258,Living costs,id_32875.0_wave_2
issue_survey_6259,Living costs,id_111986.0_wave_25
issue_survey_6260,Living costs,id_84504.0_wave_24
issue_survey_6261,Living costs,id_33200.0_wave_23
issue_survey_6262,Living costs,id_82538.0_wave_23
issue_survey_6263,Living costs,id_61939.0_wave_12
issue_survey_6264,Living costs,id_96659.0_wave_18
issue_survey_6265,Living costs,id_82606.0_wave_23
issue_survey_6266,Living costs,id_36871.0_wave_22
issue_survey_6267,Living costs,id_107227.0_wave_23
issue_survey_6268,Living costs,id_106721.0_wave_25
issue_survey_6269,Living costs,id_43954.0_wave_25
issue_survey_6270,Living costs,id_97567.0_wave_24
issue_survey_6271,Living costs,id_68578.0_wave_24
issue_survey_6272,Living costs,id_77067.0_wave_25
issue_survey_6273,Living costs,id_86631.0_wave_24
issue_survey_6274,Living costs,id_100811.0_wave_25
issue_survey_6275,Living costs,id_45862.0_wave_23
issue_survey_6276,Living costs,id_52398.0_wave_23
issue_survey_6277,Living costs,id_76353.0_wave_24
issue_survey_6278,Living costs,id_88514.0_wave_24
issue_survey_6279,Living costs,id_85775.0_wave_24
issue_survey_6280,Living costs,id_112333.0_wave_25
issue_survey_6281,Living costs,id_109287.0_wave_25
issue_survey_6282,Living costs,id_65090.0_wave_25
issue_survey_6283,Living costs,id_73451.0_wave_24
issue_survey_6284,Living costs,id_49150.0_wave_23
issue_survey_6285,Living costs,id_102789.0_wave_24
issue_survey_6286,Living costs,id_77092.0_wave_23
issue_survey_6287,Living costs,id_51665.0_wave_23
issue_survey_6288,Living costs,id_99168.0_wave_23
issue_survey_6289,Living costs,id_54949.0_wave_25
issue_survey_6290,Living costs,id_107746.0_wave_23
issue_survey_6291,Living costs,id_108006.0_wave_23
issue_survey_6292,Living costs,id_79704.0_wave_23
issue_survey_6293,Living costs,id_79233.0_wave_23
issue_survey_6294,Living costs,id_58919.0_wave_23
issue_survey_6295,Living costs,id_103697.0_wave_23
issue_survey_6296,Living costs,id_67493.0_wave_12
issue_survey_6297,Living costs,id_67664.0_wave_22
issue_survey_6298,Living costs,id_108345.0_wave_24
issue_survey_6299,Living costs,id_55345.0_wave_22
issue_survey_6300,Living costs,id_104831.0_wave_23
issue_survey_6301,Living costs,id_34218.0_wave_11
issue_survey_6302,Living costs,id_47094.0_wave_7
issue_survey_6303,Living costs,id_76273.0_wave_23
issue_survey_6304,Living costs,id_42890.0_wave_24
issue_survey_6305,Living costs,id_108433.0_wave_24
issue_survey_6306,Living costs,id_105080.0_wave_23
issue_survey_6307,Living costs,id_108508.0_wave_23
issue_survey_6308,Living costs,id_93026.0_wave_24
issue_survey_6309,Living costs,id_57562.0_wave_25
issue_survey_6310,Living costs,id_33600.0_wave_5
issue_survey_6311,Living costs,id_100165.0_wave_23
issue_survey_6312,Living costs,id_52025.0_wave_11
issue_survey_6313,Living costs,id_53158.0_wave_25
issue_survey_6314,Living costs,id_50998.0_wave_7
issue_survey_6315,Living costs,id_106061.0_wave_23
issue_survey_6316,Living costs,id_60962.0_wave_10
issue_survey_6317,Living costs,id_99280.0_wave_22
issue_survey_6318,Living costs,id_108045.0_wave_23
issue_survey_6319,Living costs,id_111626.0_wave_25
issue_survey_6320,Living costs,id_58782.0_wave_23
issue_survey_6321,Living costs,id_66893.0_wave_23
issue_survey_6322,Living costs,id_58509.0_wave_24
